qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
65377;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;1865054;1863840;271355;50410357;0;0;1867532
65526;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;44423;23866;2159;50410357;0;0;44777
65560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1994586;1994543;384504;50410357;0;0;1997243
65596;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;6604596;6575612;1122205;50410357;0;0;6606750
65689;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;30;90092;78990;11539;50410357;0;0;93813
65732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;829890;829851;170371;50410357;0;0;830858
65746;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;937692;936975;146040;50410357;0;0;938032
65750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;550358;550308;112295;50410357;0;0;551279
65840;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;506125;505251;100782;50410357;0;0;506983
66057;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;436026;435645;95162;50410357;0;0;437101
66126;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1241234;1238737;230673;50410357;0;0;1241599
66151;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;996441;996393;173890;50410357;0;0;997292
66252;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;822064;821564;146326;50410357;0;0;822400
66302;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;37;245643;245590;35058;50410357;0;0;246514
66378;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3213426;3212865;612951;50410357;0;0;3215789
66403;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;86;178741;159716;11135;50410357;0;0;179059
66604;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;148360;148324;48772;50410357;0;0;148952
66835;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1121045;1121007;308502;50410357;0;0;1122687
67038;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;10;22;219636;213951;26085;50410357;0;0;219980
67113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;122511;122469;29134;50410357;0;0;122840
67167;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1683488;1683441;299135;50410357;0;0;1684381
67250;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;41;82271;81304;20500;50410357;0;0;82983
67290;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;520547;520505;108588;50410357;0;0;522267
67369;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;58943;57764;15126;50410357;0;0;59278
67386;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;289900;289860;65954;50410357;0;0;290820
67475;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;313360;312764;95105;50410357;0;0;314095
67502;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;4;8638;8602;2872;50410357;0;0;8776
67587;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1159683;1159655;206653;50410357;0;0;1160003
67621;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1176046;1175999;219475;50410357;0;0;1176405
67679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5681445;5681407;888567;50410357;0;0;5683268
67777;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;13;100;1107437;1095260;111578;50410357;0;0;1107786
67811;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;130606;130562;28196;50410357;0;0;135910
67982;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1489233;1489186;297819;50410357;0;0;1491786
68151;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;705069;694439;142362;50410357;0;0;705942
68202;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;10;99;1121435;1120933;134660;50410357;0;0;1121772
68340;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;4977244;4977203;861624;50410357;0;0;4977552
68387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1701758;1701704;272017;50410357;0;0;1703072
68957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4036090;4033981;747663;50410357;0;0;4038589
69049;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;4499180;4490630;648933;50410357;0;0;4501511
69395;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;692542;659597;67744;50410357;0;0;692862
69547;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;100;992475;992418;145779;50410357;0;0;992830
69710;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3114892;3114854;560729;50410357;0;0;3116832
69731;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;10839624;10828839;1968263;50410357;0;0;10842164
69740;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;3019953;3000781;521280;50410357;0;0;3022436
69781;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;740112;700005;149204;50410357;0;0;740978
69837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;855107;854749;153776;50410357;0;0;855975
69907;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;652384;652289;121055;50410357;0;0;652814
69940;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;72;7696;7655;1893;50410357;0;0;7831
69957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;997170;997155;282693;50410357;0;0;998143
70286;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;7;110358;109133;22636;50410357;0;0;111076
70497;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;1;5685;5645;1291;50410357;0;0;5876
70568;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;482593;482563;74887;50410357;0;0;482904
70736;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;6934808;6934763;1243328;50410357;0;0;6937387
70774;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1673334;1655680;286099;50410357;0;0;1675523
70974;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2184784;2168611;398583;50410357;0;0;2185604
71054;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;3151723;3150998;602309;50410357;0;0;3154429
71416;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;302152;288080;54699;50410357;0;0;302937
71445;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;339098;339061;99077;50410357;0;0;339791
71669;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;5514797;5514755;1021406;50410357;0;0;5517601
71678;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;9;100;7170827;7077669;897170;50410357;0;0;7171193
71718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;40;879523;879466;123007;50410357;0;0;883255
71807;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;311168;311129;68339;50410357;0;0;312050
71901;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;314238;312761;57734;50410357;0;0;314583
71980;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1629856;1629817;299505;50410357;0;0;1630305
72038;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;221633;221592;49604;50410357;0;0;222484
72041;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1681535;1681149;293190;50410357;0;0;1684140
72114;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;384307;378375;78445;50410357;0;0;384775
72244;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2518777;2518740;604425;50410357;0;0;2521206
72378;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;4236348;4198229;619039;50410357;0;0;4239244
72742;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;8934356;8890397;1445803;50410357;0;0;8936977
72754;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1478110;1478052;222532;50410357;0;0;1480891
72822;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2830357;2802269;487017;50410357;0;0;2835711
72942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;7715651;7646747;983708;50410357;0;0;7718262
72966;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;863585;828560;169598;50410357;0;0;866004
72995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;166237;162207;52492;50410357;0;0;166584
73042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;425445;425404;74504;50410357;0;0;426293
73324;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;499385;499195;148193;50410357;0;0;500319
73341;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;30;3264;2679;613;50410357;0;0;3395
73422;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1774550;1774527;319779;50410357;0;0;1774871
73423;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;3186350;3186300;461987;50410357;0;0;3189032
73611;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;818656;796405;135854;50410357;0;0;819255
73617;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;73;32921;32879;7053;50410357;0;0;33130
73695;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1255514;1255484;210020;50410357;0;0;1256373
73749;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;979432;979012;199736;50410357;0;0;981832
73877;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;67;362645;353628;72771;50410357;0;0;363323
73942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;96;92700;92663;30204;50410357;0;0;93075
74005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;4467;4437;2276;50410357;0;0;4605
74109;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1314308;1314282;216002;50410357;0;0;1315147
74110;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;445925;445595;134408;50410357;0;0;446794
74165;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1143294;1142709;222236;50410357;0;0;1144791
74177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;234996;230737;72825;50410357;0;0;235368
74417;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;4885651;4885613;828725;50410357;0;0;4888174
74870;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;4228398;4226173;963516;50410357;0;0;4230628
74974;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;541852;523951;89848;50410357;0;0;542704
74996;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;140296;140033;28723;50410357;0;0;140648
75296;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;39268;39227;9612;50410357;0;0;39508
75370;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;2601896;2601862;466778;50410357;0;0;2602737
75514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;2023209;2023161;402454;50410357;0;0;2025912
75532;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;791324;767484;139845;50410357;0;0;791962
75775;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;433994;433940;61832;50410357;0;0;434872
75802;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;10953929;10953817;2489181;50410357;0;0;10956156
75881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4416865;4396803;763516;50410357;0;0;4419590
75911;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1671066;1613056;318836;50410357;0;0;1673662
76125;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;8;31662;12153;3258;50410357;0;0;31967
76142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;3;25371;25337;5812;50410357;0;0;25649
76186;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;26;27189;27166;6909;50410357;0;0;27654
76213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;129387;129366;43111;50410357;0;0;129695
76220;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;5079887;5079846;935778;50410357;0;0;5082418
76446;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;439398;394855;65303;50410357;0;0;439777
76501;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1725477;1725438;340093;50410357;0;0;1728171
76566;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1112007;1098334;211846;50410357;0;0;1114551
76664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;6922509;6894435;1288209;50410357;0;0;6925255
76765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1640207;1597634;392965;50410357;0;0;1700040
76812;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;112242;106043;31832;50410357;0;0;112574
76814;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;3849899;3849857;717704;50410357;0;0;3852400
76907;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5207373;5194474;725938;50410357;0;0;5209690
77310;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;70;349117;326160;3614;50410357;0;0;349457
77448;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;2038256;2038207;411705;50410357;0;0;2040672
77454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5151847;5141747;903897;50410357;0;0;5153230
77479;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1906321;1898801;357994;50410357;0;0;1907927
77514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;2731764;2724323;458969;50410357;0;0;2732102
77528;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;146987;146942;28865;50410357;0;0;147324
77723;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;452766;452723;95284;50410357;0;0;453559
77847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;32;204634;204579;32663;50410357;0;0;205639
77896;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;6109989;6109036;997358;50410357;0;0;6111948
77922;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;5106087;5100197;946033;50410357;0;0;5111162
77945;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1921894;1896595;357031;50410357;0;0;1924445
78043;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;239164;213212;33894;50410357;0;0;239474
78091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;392031;391991;83623;50410357;0;0;393067
78160;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;0;26067;23448;5244;50410357;0;0;26335
78168;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;6083769;6083748;1014680;50410357;0;0;6084088
78192;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;2107723;2107669;286780;50410357;0;0;2110378
78235;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;0;42306;27036;3962;50410357;0;0;42644
78266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;586070;586027;112679;50410357;0;0;586404
78299;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;152826;152792;49935;50410357;0;0;153479
78576;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;166262;166226;56967;50410357;0;0;166871
78755;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;158463;158428;50579;50410357;0;0;158818
78823;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;133919;133884;43296;50410357;0;0;134500
78836;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;20;15656;15620;5235;50410357;0;0;15838
79049;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;8;1128;1100;198;50410357;0;0;1231
79091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;83;21964;21946;5890;50410357;0;0;22103
79360;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;406703;406681;85175;50410357;0;0;407802
79607;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;10632443;10630087;2013076;50410357;0;0;10634892
79624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1434793;1418391;181096;50410357;0;0;1437027
79664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;353409;341344;76749;50410357;0;0;354271
80113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;756950;756779;155657;50410357;0;0;758926
80651;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;135438;120775;23698;50410357;0;0;135775
81131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;521293;521250;113807;50410357;0;0;522208
81288;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;5105446;5104773;868786;50410357;0;0;5107810
81326;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1013900;1007760;177769;50410357;0;0;1016610
81329;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;863609;863563;156153;50410357;0;0;863953
81342;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;267307;267265;61373;50410357;0;0;268112
81455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;7;30925;30887;7161;50410357;0;0;31581
81630;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;5151348;5151307;875791;50410357;0;0;5151705
81718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;851850;851800;154180;50410357;0;0;854833
81962;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;373967;373926;76109;50410357;0;0;374255
82207;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;595004;594965;100051;50410357;0;0;595848
82292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;46;95508;94657;18241;50410357;0;0;95818
82295;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;250026;249967;39773;50410357;0;0;250402
82364;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;3;87228;87175;13888;50410357;0;0;88106
82380;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1418801;1418677;281951;50410357;0;0;1421077
82393;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2360410;2349262;332676;50410357;0;0;2361431
82398;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;7126371;7122480;1026115;50410357;0;0;7126747
82525;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1617539;1617500;277597;50410357;0;0;1618233
82624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;116090;116058;47515;50410357;0;0;116717
82648;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5003715;5003675;912073;50410357;0;0;5004627
82732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;25789;24622;6171;50410357;0;0;25949
82892;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;449010;448981;81605;50410357;0;0;449316
82893;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;502034;501998;151685;50410357;0;0;502943
83042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;969766;969551;166607;50410357;0;0;970090
83111;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;131979;131933;30314;50410357;0;0;132325
83163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;522312;522268;106524;50410357;0;0;523948
83278;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;91521;90588;29758;50410357;0;0;91852
83487;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5395723;5395684;907218;50410357;0;0;5398982
83561;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1618554;1598961;318276;50410357;0;0;1620508
84002;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;71458;59844;14319;50410357;0;0;71801
84055;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;0;1277;1233;210;50410357;0;0;1410
84064;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;715131;715112;145327;50410357;0;0;717539
84144;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;0;20641;694;30;50410357;0;0;20943
84281;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;196263;196241;63702;50410357;0;0;196621
84363;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;309332;309291;65576;50410357;0;0;310189
84404;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;3;70563;69596;15429;50410357;0;0;71155
84442;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;563747;563705;114086;50410357;0;0;564890
84455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4678447;4677496;887392;50410357;0;0;4680870
84655;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;699114;690819;182630;50410357;0;0;700391
84790;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;257848;256577;48824;50410357;0;0;258185
84849;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2397209;2397171;419780;50410357;0;0;2399615
84906;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;948881;880107;129081;50410357;0;0;951459
84921;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;78380;65017;14795;50410357;0;0;78720
84987;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;3329388;3329343;650260;50410357;0;0;3332017
84998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;0;44141;5100;722;50410357;0;0;44464
85092;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;1;409;379;106;50410357;0;0;539
85132;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;926024;926009;262162;50410357;0;0;927794
85213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;211840;209718;45369;50410357;0;0;212708
85242;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;5756106;5755709;842961;50410357;0;0;5758900
85375;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1101183;1077186;144536;50410357;0;0;1104796
85425;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;4121830;4117890;718771;50410357;0;0;4122524
85454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;684203;684165;196825;50410357;0;0;687390
85605;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;3188699;3188331;599649;50410357;0;0;3191109
85709;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;62128;51773;4560;50410357;0;0;62456
85847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;2851699;2851653;491851;50410357;0;0;2854456
85942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;4821974;4800522;714105;50410357;0;0;4822664
86024;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;9;13;215817;215757;29133;50410357;0;0;218530
86059;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1467934;1467888;256151;50410357;0;0;1470703
86143;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;98938;90718;29849;50410357;0;0;99289
86149;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;366508;366473;112223;50410357;0;0;367376
86311;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1954459;1954354;338686;50410357;0;0;1954786
86347;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1116699;1116650;175612;50410357;0;0;1119064
86374;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1632825;1618699;316113;50410357;0;0;1635333
86411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;269990;241687;53735;50410357;0;0;270866
86423;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;50;38934;38783;12524;50410357;0;0;39255
86436;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2637030;2636984;430460;50410357;0;0;2639496
86462;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3220794;3207717;517186;50410357;0;0;3223302
86556;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;10;100;4489830;4435335;490254;50410357;0;0;4490170
86642;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;100;3512123;3512072;498411;50410357;0;0;3514932
87075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;155709;139611;27747;50410357;0;0;156111
87185;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1107913;1107869;230972;50410357;0;0;1110860
87266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;15;241936;235342;44116;50410357;0;0;242795
87467;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;10;52;752261;752200;91232;50410357;0;0;752597
87625;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1263391;1263343;226646;50410357;0;0;1263741
87692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;586717;586672;117309;50410357;0;0;587640
87696;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;19620;18710;8455;50410357;0;0;19828
87735;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;935875;935857;267315;50410357;0;0;937396
87744;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;27;38434;36052;5927;50410357;0;0;38954
87789;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1502284;1502249;264483;50410357;0;0;1503469
87798;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;922259;920117;146354;50410357;0;0;924930
87891;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;9;29588;9418;2127;50410357;0;0;29999
87951;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;0;1212;1170;154;50410357;0;0;1345
88088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;15;416245;416219;66813;50410357;0;0;418566
88100;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;771178;764979;232634;50410357;0;0;772110
88386;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;3079691;3078277;461262;50410357;0;0;3082400
88579;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1272823;1254943;173253;50410357;0;0;1273185
88711;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;37;36215;36178;11688;50410357;0;0;36431
88824;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2035329;2035301;339886;50410357;0;0;2037966
88981;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;8;126787;122078;4693;50410357;0;0;127141
89096;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;507882;507841;97300;50410357;0;0;510022
89180;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;122837;102923;19461;50410357;0;0;123140
89236;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1037747;1037710;306230;50410357;0;0;1038835
89258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1551435;1549465;248734;50410357;0;0;1553666
