qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
14152;gov2;bm25;INVIDX_E_BM25;0;100;3;100;633497;633481;0;0;2543080;2854163;633686
14154;gov2;bm25;INVIDX_E_BM25;0;100;1;100;24751;24730;0;0;124879;124879;24844
14156;gov2;bm25;INVIDX_E_BM25;0;100;6;100;7530485;7530460;0;0;19670262;43371821;7530703
14179;gov2;bm25;INVIDX_E_BM25;0;100;1;100;326;305;0;0;941;941;424
14278;gov2;bm25;INVIDX_E_BM25;0;100;2;100;43025;43011;0;0;176828;176832;43168
14377;gov2;bm25;INVIDX_E_BM25;0;100;1;23;30;13;0;0;23;23;108
14387;gov2;bm25;INVIDX_E_BM25;0;100;3;100;170925;170908;0;0;695123;695719;171119
14405;gov2;bm25;INVIDX_E_BM25;0;100;2;100;939639;939614;0;0;4654143;4671822;939856
14443;gov2;bm25;INVIDX_E_BM25;0;100;5;100;662895;662861;0;0;2257863;2433891;663111
14466;gov2;bm25;INVIDX_E_BM25;0;100;2;100;113398;113373;0;0;513778;513816;113612
14627;gov2;bm25;INVIDX_E_BM25;0;100;2;100;7187;7164;0;0;32219;32226;7297
14641;gov2;bm25;INVIDX_E_BM25;0;100;2;100;35601;35589;0;0;143665;146829;35734
14743;gov2;bm25;INVIDX_E_BM25;0;100;6;100;5829943;5829904;0;0;16767831;28536631;5830153
14749;gov2;bm25;INVIDX_E_BM25;0;100;1;100;278;257;0;0;925;925;372
14863;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1770389;1770376;0;0;8922381;9028974;1770593
14893;gov2;bm25;INVIDX_E_BM25;0;100;1;100;2169;2148;0;0;8734;8734;2258
14927;gov2;bm25;INVIDX_E_BM25;0;100;3;100;813820;813803;0;0;3301209;4031890;814021
14938;gov2;bm25;INVIDX_E_BM25;0;100;1;100;5073;5052;0;0;21777;21777;5161
14963;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1153279;1153259;0;0;4294379;4675414;1153484
15117;gov2;bm25;INVIDX_E_BM25;0;100;4;100;893999;893970;0;0;3315896;3724811;894209
15352;gov2;bm25;INVIDX_E_BM25;0;100;2;100;451389;451364;0;0;2203189;2228002;451614
15359;gov2;bm25;INVIDX_E_BM25;0;100;3;100;104038;104011;0;0;402183;412335;104243
15377;gov2;bm25;INVIDX_E_BM25;0;100;1;100;589;568;0;0;2165;2165;684
15415;gov2;bm25;INVIDX_E_BM25;0;100;3;100;715466;715450;0;0;3022711;3245932;715669
15441;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1095651;1095620;0;0;4179139;4985574;1095864
15458;gov2;bm25;INVIDX_E_BM25;0;100;2;100;345356;345331;0;0;1549248;1818459;345576
15506;gov2;bm25;INVIDX_E_BM25;0;100;1;27;36;15;0;0;27;27;128
15570;gov2;bm25;INVIDX_E_BM25;0;100;2;100;103;89;0;0;228;228;171
15635;gov2;bm25;INVIDX_E_BM25;0;100;3;100;2912178;2912163;0;0;11506161;16518619;2912368
15706;gov2;bm25;INVIDX_E_BM25;0;100;2;100;111178;111153;0;0;477224;484470;111394
15778;gov2;bm25;INVIDX_E_BM25;0;100;1;100;579;558;0;0;2165;2165;680
15857;gov2;bm25;INVIDX_E_BM25;0;100;1;100;59;49;0;0;107;107;135
15889;gov2;bm25;INVIDX_E_BM25;0;100;1;100;20837;20828;0;0;98995;98995;20915
15973;gov2;bm25;INVIDX_E_BM25;0;100;3;100;91475;91458;0;0;350224;353374;91650
15996;gov2;bm25;INVIDX_E_BM25;0;100;3;100;4022699;4022672;0;0;18369229;18425684;4022911
16061;gov2;bm25;INVIDX_E_BM25;0;100;3;100;260095;260067;0;0;1090405;1093357;260321
16175;gov2;bm25;INVIDX_E_BM25;0;100;4;100;541731;541691;0;0;1945896;2112341;541943
16189;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1943196;1943158;0;0;7310377;8075598;1943402
16343;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1733849;1733821;0;0;7708599;7951914;1734066
16401;gov2;bm25;INVIDX_E_BM25;0;100;2;100;640770;640745;0;0;3132730;3136041;640993
16445;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4975164;4975129;0;0;18290097;19618914;4975399
16511;gov2;bm25;INVIDX_E_BM25;0;100;2;100;794;769;0;0;2557;2562;896
16519;gov2;bm25;INVIDX_E_BM25;0;100;2;100;267623;267610;0;0;1272215;1285008;267826
16611;gov2;bm25;INVIDX_E_BM25;0;100;2;100;54274;54248;0;0;219692;227627;54459
16617;gov2;bm25;INVIDX_E_BM25;0;100;5;100;5202322;5202290;0;0;18634574;21234768;5202539
16702;gov2;bm25;INVIDX_E_BM25;0;100;2;100;339056;339031;0;0;1647665;1650989;339305
16774;gov2;bm25;INVIDX_E_BM25;0;100;1;3;27;6;0;0;3;3;125
16835;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1006652;1006632;0;0;3811207;4214890;1006870
16848;gov2;bm25;INVIDX_E_BM25;0;100;4;100;3684130;3684100;0;0;14976709;15446443;3684356
16885;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4214217;4214183;0;0;15171339;17006825;4214429
16890;gov2;bm25;INVIDX_E_BM25;0;100;2;100;25987;25961;0;0;109050;109829;26091
16944;gov2;bm25;INVIDX_E_BM25;0;100;3;100;9997;9981;0;0;36458;36611;10089
16966;gov2;bm25;INVIDX_E_BM25;0;100;3;100;685549;685534;0;0;2893959;3039281;685747
16983;gov2;bm25;INVIDX_E_BM25;0;100;2;100;38342;38316;0;0;169938;169972;38470
17058;gov2;bm25;INVIDX_E_BM25;0;100;7;100;7206173;7206145;0;0;19169593;32942046;7206374
17071;gov2;bm25;INVIDX_E_BM25;0;100;4;100;2228256;2228225;0;0;8393830;10181900;2228485
17105;gov2;bm25;INVIDX_E_BM25;0;100;3;100;94581;94553;0;0;369018;384689;94794
17199;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3996656;3996629;0;0;18230436;18264791;3996868
17291;gov2;bm25;INVIDX_E_BM25;0;100;1;1;33;5;0;0;1;1;135
17292;gov2;bm25;INVIDX_E_BM25;0;100;2;100;161239;161226;0;0;728889;767374;161411
17316;gov2;bm25;INVIDX_E_BM25;0;100;2;100;373168;373142;0;0;1649935;1945325;373383
17334;gov2;bm25;INVIDX_E_BM25;0;100;2;100;47572;47537;0;0;199259;203557;47741
17355;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1052869;1052845;0;0;4102200;5221813;1053072
17519;gov2;bm25;INVIDX_E_BM25;0;100;2;100;116181;116156;0;0;542968;545030;116397
17561;gov2;bm25;INVIDX_E_BM25;0;100;6;100;1194849;1194813;0;0;3667827;4321236;1195068
17573;gov2;bm25;INVIDX_E_BM25;0;100;5;100;2017953;2017920;0;0;6997246;8171968;2018169
17591;gov2;bm25;INVIDX_E_BM25;0;100;4;100;468268;468237;0;0;1765460;1895190;468490
17597;gov2;bm25;INVIDX_E_BM25;0;100;1;100;112;92;0;0;215;215;209
17624;gov2;bm25;INVIDX_E_BM25;0;100;2;100;457813;457800;0;0;2225457;2239226;458016
17725;gov2;bm25;INVIDX_E_BM25;0;100;1;100;174;153;0;0;488;488;267
17732;gov2;bm25;INVIDX_E_BM25;0;100;1;14;19;10;0;0;14;14;86
17736;gov2;bm25;INVIDX_E_BM25;0;100;5;100;3089546;3089525;0;0;10781879;12725113;3089738
17755;gov2;bm25;INVIDX_E_BM25;0;100;1;100;124;103;0;0;270;270;218
17779;gov2;bm25;INVIDX_E_BM25;0;100;2;100;289456;289442;0;0;1386291;1400989;289648
17791;gov2;bm25;INVIDX_E_BM25;0;100;1;100;8472;8451;0;0;41829;41829;8564
17795;gov2;bm25;INVIDX_E_BM25;0;100;4;100;6351218;6351198;0;0;22057078;37032701;6351415
17940;gov2;bm25;INVIDX_E_BM25;0;100;2;100;4768;4741;0;0;19656;19681;4857
18014;gov2;bm25;INVIDX_E_BM25;0;100;2;100;271687;271674;0;0;1267002;1399535;271891
18033;gov2;bm25;INVIDX_E_BM25;0;100;1;100;403294;403272;0;0;2301173;2301173;403513
18061;gov2;bm25;INVIDX_E_BM25;0;100;4;100;3916588;3916554;0;0;16037411;16214384;3916810
18163;gov2;bm25;INVIDX_E_BM25;0;100;3;100;70463;70434;0;0;256249;266864;70670
18238;gov2;bm25;INVIDX_E_BM25;0;100;1;100;407;388;0;0;1534;1534;495
18258;gov2;bm25;INVIDX_E_BM25;0;100;2;100;11852;11838;0;0;53065;53121;11924
18300;gov2;bm25;INVIDX_E_BM25;0;100;2;100;448568;448556;0;0;2119271;2120313;448773
18308;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4633607;4633573;0;0;16253492;20017025;4633827
18375;gov2;bm25;INVIDX_E_BM25;0;100;1;32;39;18;0;0;32;32;127
18429;gov2;bm25;INVIDX_E_BM25;0;100;2;100;81261;81247;0;0;358755;359875;81442
18442;gov2;bm25;INVIDX_E_BM25;0;100;1;61;49;28;0;0;61;61;138
18489;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4994194;4994163;0;0;18290097;19618914;4994404
18491;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1878141;1878113;0;0;8228701;8653986;1878359
18495;gov2;bm25;INVIDX_E_BM25;0;100;2;100;20353;20328;0;0;80708;80859;20446
18563;gov2;bm25;INVIDX_E_BM25;0;100;1;100;470;460;0;0;1931;1931;546
18567;gov2;bm25;INVIDX_E_BM25;0;100;2;100;167425;167412;0;0;764773;774404;167617
18586;gov2;bm25;INVIDX_E_BM25;0;100;3;100;104431;104402;0;0;415794;430843;104641
18589;gov2;bm25;INVIDX_E_BM25;0;100;2;100;133897;133872;0;0;629997;632873;134116
18641;gov2;bm25;INVIDX_E_BM25;0;100;3;100;348280;348250;0;0;1477076;1502569;348499
18669;gov2;bm25;INVIDX_E_BM25;0;100;2;100;192383;192358;0;0;909884;911537;192594
18727;gov2;bm25;INVIDX_E_BM25;0;100;5;100;3684649;3684616;0;0;12023098;17623206;3684860
18779;gov2;bm25;INVIDX_E_BM25;0;100;2;100;21838;21814;0;0;97377;97377;21941
18966;gov2;bm25;INVIDX_E_BM25;0;100;4;100;3922864;3922846;0;0;14728288;19011970;3923072
19001;gov2;bm25;INVIDX_E_BM25;0;100;1;100;2234;2214;0;0;8734;8734;2324
19022;gov2;bm25;INVIDX_E_BM25;0;100;1;100;4791;4782;0;0;20917;20917;4862
19166;gov2;bm25;INVIDX_E_BM25;0;100;6;100;4316834;4316811;0;0;12931349;18710919;4317039
19176;gov2;bm25;INVIDX_E_BM25;0;100;2;100;6203;6178;0;0;23001;23071;6294
19192;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4085606;4085585;0;0;15008961;15938558;4085803
19232;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1089611;1089582;0;0;4736730;5053757;1089827
19332;gov2;bm25;INVIDX_E_BM25;0;100;3;100;425403;425374;0;0;1805570;1821325;425622
19357;gov2;bm25;INVIDX_E_BM25;0;100;2;100;122098;122072;0;0;545645;545730;122307
19362;gov2;bm25;INVIDX_E_BM25;0;100;2;100;46539;46513;0;0;198791;199650;46710
19371;gov2;bm25;INVIDX_E_BM25;0;100;3;100;791710;791688;0;0;3393135;3466366;791919
19418;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1040678;1040653;0;0;5032901;5344058;1040902
19441;gov2;bm25;INVIDX_E_BM25;0;100;4;100;89537;89507;0;0;304136;319575;89739
19451;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1380569;1380546;0;0;6895865;6899298;1380795
19462;gov2;bm25;INVIDX_E_BM25;0;100;3;100;539053;539025;0;0;2340177;2355151;539274
19542;gov2;bm25;INVIDX_E_BM25;0;100;4;100;412756;412716;0;0;1584189;1644909;412977
19599;gov2;bm25;INVIDX_E_BM25;0;100;6;100;7369722;7369680;0;0;20444809;39115805;7369946
19618;gov2;bm25;INVIDX_E_BM25;0;100;2;100;14050;14021;0;0;54756;55353;14149
19641;gov2;bm25;INVIDX_E_BM25;0;100;2;100;657163;657150;0;0;3202688;3333134;657363
19679;gov2;bm25;INVIDX_E_BM25;0;100;5;100;6167656;6167623;0;0;19245408;33449137;6167854
19717;gov2;bm25;INVIDX_E_BM25;0;100;1;100;22322;22301;0;0;100531;100531;22419
19785;gov2;bm25;INVIDX_E_BM25;0;100;4;100;183608;183589;0;0;708678;710366;183777
19791;gov2;bm25;INVIDX_E_BM25;0;100;2;100;44255;44231;0;0;189554;189930;44403
19870;gov2;bm25;INVIDX_E_BM25;0;100;2;100;341710;341691;0;0;1572754;1629733;341903
19881;gov2;bm25;INVIDX_E_BM25;0;100;8;100;8577177;8577132;0;0;20453468;39969865;8577365
19882;gov2;bm25;INVIDX_E_BM25;0;100;3;100;493179;493151;0;0;2065730;2102806;493367
19929;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1290136;1290105;0;0;5074279;5253766;1290344
19995;gov2;bm25;INVIDX_E_BM25;0;100;2;100;360153;360128;0;0;1671580;1763712;360349
20053;gov2;bm25;INVIDX_E_BM25;0;100;2;100;314810;314785;0;0;1501451;1542436;314997
20070;gov2;bm25;INVIDX_E_BM25;0;100;2;100;62676;62650;0;0;281425;283523;62844
20146;gov2;bm25;INVIDX_E_BM25;0;100;6;100;6354644;6354609;0;0;19340550;27826066;6354842
20178;gov2;bm25;INVIDX_E_BM25;0;100;3;100;202805;202777;0;0;829658;851658;202999
20207;gov2;bm25;INVIDX_E_BM25;0;100;1;100;10111;10090;0;0;48706;48706;10202
20250;gov2;bm25;INVIDX_E_BM25;0;100;1;100;654;645;0;0;2750;2750;726
20279;gov2;bm25;INVIDX_E_BM25;0;100;3;100;124274;124257;0;0;478380;493106;124442
20311;gov2;bm25;INVIDX_E_BM25;0;100;2;100;349662;349638;0;0;1638171;1675705;349853
20314;gov2;bm25;INVIDX_E_BM25;0;100;5;100;5793592;5793559;0;0;20601231;24683960;5793783
20318;gov2;bm25;INVIDX_E_BM25;0;100;2;100;26656;26631;0;0;103704;104050;26765
20372;gov2;bm25;INVIDX_E_BM25;0;100;5;100;1009721;1009700;0;0;3387695;4034802;1009904
20404;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1998156;1998129;0;0;8220660;10182864;1998366
20521;gov2;bm25;INVIDX_E_BM25;0;100;2;100;489974;489948;0;0;2408420;2408426;490174
20675;gov2;bm25;INVIDX_E_BM25;0;100;3;100;58410;58381;0;0;222560;228356;58584
20679;gov2;bm25;INVIDX_E_BM25;0;100;6;100;6974520;6974488;0;0;19289098;32990021;6974735
20713;gov2;bm25;INVIDX_E_BM25;0;100;5;100;3382809;3382773;0;0;11550659;15226316;3383021
20772;gov2;bm25;INVIDX_E_BM25;0;100;4;100;342588;342560;0;0;1278432;1344188;342828
20792;gov2;bm25;INVIDX_E_BM25;0;100;3;100;2560316;2560289;0;0;10757100;13002285;2560546
20794;gov2;bm25;INVIDX_E_BM25;0;100;4;100;2655185;2655152;0;0;10207394;12551985;2655407
20803;gov2;bm25;INVIDX_E_BM25;0;100;4;100;610524;610494;0;0;2334295;2467724;610753
20813;gov2;bm25;INVIDX_E_BM25;0;100;2;100;231937;231912;0;0;1083747;1096611;232152
20840;gov2;bm25;INVIDX_E_BM25;0;100;3;100;4292494;4292466;0;0;19000932;21273659;4292702
20845;gov2;bm25;INVIDX_E_BM25;0;100;2;100;156740;156715;0;0;743482;752456;156954
20985;gov2;bm25;INVIDX_E_BM25;0;100;3;100;2181212;2181184;0;0;9412511;10369203;2181429
21015;gov2;bm25;INVIDX_E_BM25;0;100;2;100;316464;316439;0;0;1507205;1507990;316684
21191;gov2;bm25;INVIDX_E_BM25;0;100;3;100;306999;306971;0;0;1302810;1315634;307221
21262;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3580515;3580487;0;0;16022384;16023513;3580729
21292;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4038707;4038672;0;0;14993399;15398704;4038927
21331;gov2;bm25;INVIDX_E_BM25;0;100;2;100;36038;36014;0;0;146760;149237;36175
21341;gov2;bm25;INVIDX_E_BM25;0;100;2;100;2109229;2109213;0;0;10811148;10818156;2109433
21439;gov2;bm25;INVIDX_E_BM25;0;100;10;100;9048248;9048203;0;0;17545987;38462663;9048472
21463;gov2;bm25;INVIDX_E_BM25;0;100;2;100;3538;3514;0;0;12878;12905;3633
21540;gov2;bm25;INVIDX_E_BM25;0;100;6;100;7725971;7725946;0;0;21377202;40637604;7726180
21578;gov2;bm25;INVIDX_E_BM25;0;100;4;100;4969875;4969844;0;0;20538951;21955774;4970071
21588;gov2;bm25;INVIDX_E_BM25;0;100;2;100;7556;7531;0;0;28831;29178;7647
21770;gov2;bm25;INVIDX_E_BM25;0;100;5;100;1782222;1782201;0;0;5987291;7333468;1782399
21819;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1937238;1937213;0;0;9376779;10406747;1937455
21831;gov2;bm25;INVIDX_E_BM25;0;100;1;100;3053;3033;0;0;12670;12670;3143
21953;gov2;bm25;INVIDX_E_BM25;0;100;11;100;15422367;15422330;0;0;22895719;86093037;15424239
21975;gov2;bm25;INVIDX_E_BM25;0;100;4;100;626027;625996;0;0;2349605;2520347;626228
22114;gov2;bm25;INVIDX_E_BM25;0;100;2;100;428236;428211;0;0;2045668;2148579;428458
22136;gov2;bm25;INVIDX_E_BM25;0;100;3;100;4039201;4039172;0;0;18368764;18540733;4039431
22518;gov2;bm25;INVIDX_E_BM25;0;100;1;100;15550;15529;0;0;93166;93166;15643
22536;gov2;bm25;INVIDX_E_BM25;0;100;2;100;829190;829176;0;0;4144496;4174190;829387
22701;gov2;bm25;INVIDX_E_BM25;0;100;2;100;129387;129361;0;0;628662;633590;129607
22842;gov2;bm25;INVIDX_E_BM25;0;100;2;100;364637;364612;0;0;1728794;1747785;364862
22876;gov2;bm25;INVIDX_E_BM25;0;100;5;100;2144381;2144347;0;0;6998659;9952409;2144599
22881;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1315277;1315253;0;0;6643823;6644027;1315514
22903;gov2;bm25;INVIDX_E_BM25;0;100;2;100;353118;353092;0;0;1685319;1687690;353331
22939;gov2;bm25;INVIDX_E_BM25;0;100;1;100;5440;5420;0;0;27709;27709;5529
22972;gov2;bm25;INVIDX_E_BM25;0;100;1;100;11679;11670;0;0;51260;51260;11756
23032;gov2;bm25;INVIDX_E_BM25;0;100;2;100;170220;170206;0;0;780102;780104;170421
23075;gov2;bm25;INVIDX_E_BM25;0;100;4;100;659501;659471;0;0;2457523;2721665;659723
23119;gov2;bm25;INVIDX_E_BM25;0;100;3;100;763340;763312;0;0;3154762;3519930;763561
23131;gov2;bm25;INVIDX_E_BM25;0;100;1;100;875;854;0;0;3446;3446;968
23460;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1197083;1197069;0;0;5948345;5956552;1197292
23497;gov2;bm25;INVIDX_E_BM25;0;100;6;100;2041777;2041741;0;0;6264641;8078267;2041997
23504;gov2;bm25;INVIDX_E_BM25;0;100;4;100;110084;110052;0;0;381242;392824;110291
23549;gov2;bm25;INVIDX_E_BM25;0;100;2;100;238175;238151;0;0;1102481;1119868;238367
23565;gov2;bm25;INVIDX_E_BM25;0;100;2;100;82199;82164;0;0;382125;382541;82410
23594;gov2;bm25;INVIDX_E_BM25;0;100;2;100;50377;50353;0;0;215340;217374;50555
23599;gov2;bm25;INVIDX_E_BM25;0;100;3;100;150410;150386;0;0;615813;624449;150620
23635;gov2;bm25;INVIDX_E_BM25;0;100;2;100;48313;48289;0;0;192978;193070;48505
23643;gov2;bm25;INVIDX_E_BM25;0;100;5;100;2293427;2293396;0;0;7773438;8766775;2293631
23679;gov2;bm25;INVIDX_E_BM25;0;100;2;100;114631;114606;0;0;488719;515299;114850
23692;gov2;bm25;INVIDX_E_BM25;0;100;2;100;11839;11814;0;0;46745;47460;11932
23714;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1395;1383;0;0;5338;5339;1468
23757;gov2;bm25;INVIDX_E_BM25;0;100;3;100;204212;204197;0;0;810947;840590;204407
23795;gov2;bm25;INVIDX_E_BM25;0;100;2;100;1200971;1200946;0;0;5969260;6015084;1201182
23831;gov2;bm25;INVIDX_E_BM25;0;100;4;100;121884;121852;0;0;424369;446331;122089
23842;gov2;bm25;INVIDX_E_BM25;0;100;2;100;201015;200991;0;0;945862;953364;201243
23846;gov2;bm25;INVIDX_E_BM25;0;100;2;100;25454;25428;0;0;99620;100825;25561
23943;gov2;bm25;INVIDX_E_BM25;0;100;2;100;4070;4057;0;0;15763;15822;4142
23962;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4816624;4816604;0;0;16345230;22052499;4816821
23994;gov2;bm25;INVIDX_E_BM25;0;100;3;100;948877;948850;0;0;4071128;4313428;949096
23998;gov2;bm25;INVIDX_E_BM25;0;100;1;3;28;7;0;0;3;3;114
24079;gov2;bm25;INVIDX_E_BM25;0;100;3;100;5495771;5495754;0;0;23610878;27122215;5495973
24098;gov2;bm25;INVIDX_E_BM25;0;100;1;100;353316;353293;0;0;2134236;2134236;353536
24104;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3529201;3529171;0;0;15941074;16457310;3529436
24163;gov2;bm25;INVIDX_E_BM25;0;100;2;100;8067;8041;0;0;30681;30764;8158
24285;gov2;bm25;INVIDX_E_BM25;0;100;4;100;5350765;5350748;0;0;20583031;23569225;5350983
24351;gov2;bm25;INVIDX_E_BM25;0;100;3;100;82029;82001;0;0;321107;323436;82226
24436;gov2;bm25;INVIDX_E_BM25;0;100;1;100;1927;1906;0;0;8734;8734;2020
24500;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3479887;3479870;0;0;15196006;17198921;3480087
24512;gov2;bm25;INVIDX_E_BM25;0;100;2;100;666473;666448;0;0;3220147;3261011;666694
24550;gov2;bm25;INVIDX_E_BM25;0;100;3;100;657772;657743;0;0;2805898;2944491;657989
24674;gov2;bm25;INVIDX_E_BM25;0;100;6;100;2170973;2170937;0;0;6873067;7960550;2171186
24694;gov2;bm25;INVIDX_E_BM25;0;100;6;100;981174;981138;0;0;3022266;3491441;981363
24753;gov2;bm25;INVIDX_E_BM25;0;100;1;100;3616;3594;0;0;15479;15479;3706
24798;gov2;bm25;INVIDX_E_BM25;0;100;2;100;2101239;2101226;0;0;10819108;10845358;2101442
24816;gov2;bm25;INVIDX_E_BM25;0;100;2;100;144795;144769;0;0;653160;662912;145013
24824;gov2;bm25;INVIDX_E_BM25;0;100;7;100;7808933;7808897;0;0;19686947;38818818;7809146
24872;gov2;bm25;INVIDX_E_BM25;0;100;2;100;41585;41560;0;0;169792;169896;41733
24901;gov2;bm25;INVIDX_E_BM25;0;100;2;100;588941;588920;0;0;2836209;2933881;589163
24961;gov2;bm25;INVIDX_E_BM25;0;100;2;100;743874;743849;0;0;3568274;3833684;744070
25003;gov2;bm25;INVIDX_E_BM25;0;100;3;100;375655;375627;0;0;1520738;1633711;375878
25012;gov2;bm25;INVIDX_E_BM25;0;100;3;100;38843;38815;0;0;146378;146882;38968
25093;gov2;bm25;INVIDX_E_BM25;0;100;3;100;50964;50947;0;0;187950;194665;51113
25178;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1725086;1725062;0;0;7551609;7555927;1725273
25221;gov2;bm25;INVIDX_E_BM25;0;100;2;100;72519;72493;0;0;290946;400857;72705
25242;gov2;bm25;INVIDX_E_BM25;0;100;4;100;4649921;4649892;0;0;19020211;19854124;4650141
25321;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1057448;1057418;0;0;4017607;4400856;1057649
25442;gov2;bm25;INVIDX_E_BM25;0;100;2;100;3226313;3226279;0;0;18366315;18366319;3226529
25487;gov2;bm25;INVIDX_E_BM25;0;100;6;100;3197159;3197121;0;0;10017428;12590238;3197378
25532;gov2;bm25;INVIDX_E_BM25;0;100;1;100;6373;6353;0;0;32420;32420;6477
25544;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3267965;3267948;0;0;14953092;14999169;3268153
25589;gov2;bm25;INVIDX_E_BM25;0;100;2;100;131071;131045;0;0;575307;584641;131295
25679;gov2;bm25;INVIDX_E_BM25;0;100;6;100;882880;882835;0;0;2721326;3005402;883114
25763;gov2;bm25;INVIDX_E_BM25;0;100;2;100;52779;52754;0;0;217340;217673;52982
25778;gov2;bm25;INVIDX_E_BM25;0;100;2;100;419656;419634;0;0;2049175;2089065;419872
25781;gov2;bm25;INVIDX_E_BM25;0;100;3;100;537590;537564;0;0;2278445;2432946;537820
25823;gov2;bm25;INVIDX_E_BM25;0;100;3;100;1261402;1261373;0;0;5555751;5811938;1261591
25920;gov2;bm25;INVIDX_E_BM25;0;100;5;100;4926827;4926795;0;0;16438820;23292645;4927053
25939;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1220551;1220522;0;0;4434365;5888762;1220773
25964;gov2;bm25;INVIDX_E_BM25;0;100;3;100;3320393;3320365;0;0;14978125;15463496;3320610
25978;gov2;bm25;INVIDX_E_BM25;0;100;2;100;153066;153040;0;0;730677;737470;153281
26030;gov2;bm25;INVIDX_E_BM25;0;100;2;100;675485;675459;0;0;3379178;3383837;675713
26035;gov2;bm25;INVIDX_E_BM25;0;100;3;100;4167610;4167583;0;0;18399470;18637797;4167847
26079;gov2;bm25;INVIDX_E_BM25;0;100;3;100;914926;914898;0;0;3794347;4252437;915141
26087;gov2;bm25;INVIDX_E_BM25;0;100;3;100;2778094;2778056;0;0;12463982;12478322;2778284
26222;gov2;bm25;INVIDX_E_BM25;0;100;4;100;90167;90135;0;0;300689;318991;90375
26227;gov2;bm25;INVIDX_E_BM25;0;100;1;100;5323;5303;0;0;27709;27709;5413
26292;gov2;bm25;INVIDX_E_BM25;0;100;1;10;16;7;0;0;10;10;84
26381;gov2;bm25;INVIDX_E_BM25;0;100;4;100;4971909;4971891;0;0;20473773;20530273;4972114
26431;gov2;bm25;INVIDX_E_BM25;0;100;5;100;439920;439886;0;0;1498253;1584096;440137
26459;gov2;bm25;INVIDX_E_BM25;0;100;2;100;9121;9096;0;0;36607;36621;9213
26490;gov2;bm25;INVIDX_E_BM25;0;100;3;100;115274;115259;0;0;440344;448336;115458
26510;gov2;bm25;INVIDX_E_BM25;0;100;5;100;5005833;5005800;0;0;18435293;19120746;5006034
26592;gov2;bm25;INVIDX_E_BM25;0;100;1;100;722;702;0;0;2659;2659;811
26596;gov2;bm25;INVIDX_E_BM25;0;100;2;100;93348;93334;0;0;421649;422101;93535
26637;gov2;bm25;INVIDX_E_BM25;0;100;3;100;4013585;4013557;0;0;18369386;18435881;4013802
26783;gov2;bm25;INVIDX_E_BM25;0;100;1;100;36253;36232;0;0;209844;209844;36371
26817;gov2;bm25;INVIDX_E_BM25;0;100;1;100;614;602;0;0;2165;2165;688
26822;gov2;bm25;INVIDX_E_BM25;0;100;6;100;2723756;2723730;0;0;8617438;10525372;2723953
26864;gov2;bm25;INVIDX_E_BM25;0;100;2;100;207329;207304;0;0;986242;994273;207545
26917;gov2;bm25;INVIDX_E_BM25;0;100;2;100;284267;284242;0;0;1447515;1447515;284488
26938;gov2;bm25;INVIDX_E_BM25;0;100;2;100;95580;95554;0;0;410867;423456;95788
26970;gov2;bm25;INVIDX_E_BM25;0;100;4;100;1388420;1388390;0;0;5013207;6831809;1388641
27015;gov2;bm25;INVIDX_E_BM25;0;100;8;100;7679614;7679573;0;0;18493752;34654956;7679834
27043;gov2;bm25;INVIDX_E_BM25;0;100;1;100;3103;3074;0;0;12670;12670;3220
27065;gov2;bm25;INVIDX_E_BM25;0;100;1;100;5322;5313;0;0;27709;27709;5394
27105;gov2;bm25;INVIDX_E_BM25;0;100;4;100;520411;520392;0;0;1957862;2109050;520606
